2022-01-29 19:09:55 status unpacked libgs9-common:all 9.27~dfsg-2+deb10u5
2022-01-29 19:09:55 status half-configured libgs9-common:all 9.27~dfsg-2+deb10u5
2022-01-29 19:09:55 status installed libgs9-common:all 9.27~dfsg-2+deb10u5
2022-01-29 19:09:56 configure firmware-atheros:all 1:20190114-2+rpt4 <none>
2022-01-29 19:09:56 status unpacked firmware-atheros:all 1:20190114-2+rpt4
2022-01-29 19:09:56 status half-configured firmware-atheros:all 1:20190114-2+rpt4
2022-01-29 19:09:56 status installed firmware-atheros:all 1:20190114-2+rpt4
2022-01-29 19:09:56 configure firmware-misc-nonfree:all 1:20190114-2+rpt4 <none>
2022-01-29 19:09:56 status unpacked firmware-misc-nonfree:all 1:20190114-2+rpt4
2022-01-29 19:09:56 status half-configured firmware-misc-nonfree:all 1:20190114-2+rpt4
2022-01-29 19:09:57 status installed firmware-misc-nonfree:all 1:20190114-2+rpt4
2022-01-29 19:09:57 status triggers-pending initramfs-tools:all 0.133+deb10u1
2022-01-29 19:09:57 configure linux-libc-dev:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:09:57 status unpacked linux-libc-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:09:57 status half-configured linux-libc-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:09:57 status installed linux-libc-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:09:57 configure libnss3:armhf 2:3.42.1-1+deb10u5 <none>
2022-01-29 19:09:57 status unpacked libnss3:armhf 2:3.42.1-1+deb10u5
2022-01-29 19:09:57 status half-configured libnss3:armhf 2:3.42.1-1+deb10u5
2022-01-29 19:09:57 status installed libnss3:armhf 2:3.42.1-1+deb10u5
2022-01-29 19:09:57 configure raspberrypi-kernel:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:09:57 status unpacked raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-01-29 19:09:57 status half-configured raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-01-29 19:13:21 status installed raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-01-29 19:13:21 configure libicu63:armhf 63.1-6+deb10u2 <none>
2022-01-29 19:13:21 status unpacked libicu63:armhf 63.1-6+deb10u2
2022-01-29 19:13:21 status half-configured libicu63:armhf 63.1-6+deb10u2
2022-01-29 19:13:21 status installed libicu63:armhf 63.1-6+deb10u2
2022-01-29 19:13:21 configure libasound2-data:all 1.1.8-1+rpt2 <none>
2022-01-29 19:13:21 status unpacked libasound2-data:all 1.1.8-1+rpt2
2022-01-29 19:13:21 status half-configured libasound2-data:all 1.1.8-1+rpt2
2022-01-29 19:13:21 status installed libasound2-data:all 1.1.8-1+rpt2
2022-01-29 19:13:21 configure firmware-brcm80211:all 1:20190114-2+rpt4 <none>
2022-01-29 19:13:21 status unpacked firmware-brcm80211:all 1:20190114-2+rpt4
2022-01-29 19:13:21 status half-configured firmware-brcm80211:all 1:20190114-2+rpt4
2022-01-29 19:13:21 status installed firmware-brcm80211:all 1:20190114-2+rpt4
2022-01-29 19:13:21 configure firmware-realtek:all 1:20190114-2+rpt4 <none>
2022-01-29 19:13:21 status unpacked firmware-realtek:all 1:20190114-2+rpt4
2022-01-29 19:13:21 status half-configured firmware-realtek:all 1:20190114-2+rpt4
2022-01-29 19:13:21 status installed firmware-realtek:all 1:20190114-2+rpt4
2022-01-29 19:13:21 configure openjdk-8-jre-headless:armhf 8u312-b07-1~deb9u1 <none>
2022-01-29 19:13:21 status unpacked openjdk-8-jre-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:23 status half-configured openjdk-8-jre-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:23 status installed openjdk-8-jre-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:23 configure icu-devtools:armhf 63.1-6+deb10u2 <none>
2022-01-29 19:13:23 status unpacked icu-devtools:armhf 63.1-6+deb10u2
2022-01-29 19:13:23 status half-configured icu-devtools:armhf 63.1-6+deb10u2
2022-01-29 19:13:23 status installed icu-devtools:armhf 63.1-6+deb10u2
2022-01-29 19:13:23 configure raspberrypi-bootloader:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:13:23 status unpacked raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-01-29 19:13:23 status half-configured raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-01-29 19:13:36 status installed raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-01-29 19:13:36 configure raspberrypi-net-mods:all 1.3.2 <none>
2022-01-29 19:13:36 status unpacked raspberrypi-net-mods:all 1.3.2
2022-01-29 19:13:36 status half-configured raspberrypi-net-mods:all 1.3.2
2022-01-29 19:13:37 status installed raspberrypi-net-mods:all 1.3.2
2022-01-29 19:13:37 configure libraspberrypi0:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:13:37 status unpacked libraspberrypi0:armhf 1:1.20211201~buster-1
2022-01-29 19:13:37 status half-configured libraspberrypi0:armhf 1:1.20211201~buster-1
2022-01-29 19:13:39 status installed libraspberrypi0:armhf 1:1.20211201~buster-1
2022-01-29 19:13:39 configure firmware-libertas:all 1:20190114-2+rpt4 <none>
2022-01-29 19:13:39 status unpacked firmware-libertas:all 1:20190114-2+rpt4
2022-01-29 19:13:39 status half-configured firmware-libertas:all 1:20190114-2+rpt4
2022-01-29 19:13:39 status installed firmware-libertas:all 1:20190114-2+rpt4
2022-01-29 19:13:39 configure python3-lxml:armhf 4.3.2-1+deb10u4 <none>
2022-01-29 19:13:39 status unpacked python3-lxml:armhf 4.3.2-1+deb10u4
2022-01-29 19:13:39 status half-configured python3-lxml:armhf 4.3.2-1+deb10u4
2022-01-29 19:13:39 status installed python3-lxml:armhf 4.3.2-1+deb10u4
2022-01-29 19:13:39 configure libasound2:armhf 1.1.8-1+rpt2 <none>
2022-01-29 19:13:39 status unpacked libasound2:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 status half-configured libasound2:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 status installed libasound2:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 configure libtiff5:armhf 4.1.0+git191117-2~deb10u3 <none>
2022-01-29 19:13:40 status unpacked libtiff5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 status half-configured libtiff5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 status installed libtiff5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 configure libdjvulibre-text:all 3.5.27.1-10+deb10u1 <none>
2022-01-29 19:13:40 status unpacked libdjvulibre-text:all 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 status half-configured libdjvulibre-text:all 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 status installed libdjvulibre-text:all 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 configure xserver-common:all 2:1.20.4-1+rpt4+deb10u4 <none>
2022-01-29 19:13:40 status unpacked xserver-common:all 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 status half-configured xserver-common:all 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 status installed xserver-common:all 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 configure libasound2-dev:armhf 1.1.8-1+rpt2 <none>
2022-01-29 19:13:40 status unpacked libasound2-dev:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 status half-configured libasound2-dev:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 status installed libasound2-dev:armhf 1.1.8-1+rpt2
2022-01-29 19:13:40 configure libicu-dev:armhf 63.1-6+deb10u2 <none>
2022-01-29 19:13:40 status unpacked libicu-dev:armhf 63.1-6+deb10u2
2022-01-29 19:13:40 status half-configured libicu-dev:armhf 63.1-6+deb10u2
2022-01-29 19:13:40 status installed libicu-dev:armhf 63.1-6+deb10u2
2022-01-29 19:13:40 configure libpolkit-gobject-1-0:armhf 0.105-25+rpt1+deb10u1 <none>
2022-01-29 19:13:40 status unpacked libpolkit-gobject-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:40 status half-configured libpolkit-gobject-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:40 status installed libpolkit-gobject-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:40 configure libtiffxx5:armhf 4.1.0+git191117-2~deb10u3 <none>
2022-01-29 19:13:40 status unpacked libtiffxx5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 status half-configured libtiffxx5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 status installed libtiffxx5:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:40 configure libgs9:armhf 9.27~dfsg-2+deb10u5 <none>
2022-01-29 19:13:40 status unpacked libgs9:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:40 status half-configured libgs9:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:40 status installed libgs9:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:40 configure libdjvulibre21:armhf 3.5.27.1-10+deb10u1 <none>
2022-01-29 19:13:40 status unpacked libdjvulibre21:armhf 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 status half-configured libdjvulibre21:armhf 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 status installed libdjvulibre21:armhf 3.5.27.1-10+deb10u1
2022-01-29 19:13:40 configure xserver-xorg-core:armhf 2:1.20.4-1+rpt4+deb10u4 <none>
2022-01-29 19:13:40 status unpacked xserver-xorg-core:armhf 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 status half-configured xserver-xorg-core:armhf 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 status installed xserver-xorg-core:armhf 2:1.20.4-1+rpt4+deb10u4
2022-01-29 19:13:40 configure libpolkit-backend-1-0:armhf 0.105-25+rpt1+deb10u1 <none>
2022-01-29 19:13:40 status unpacked libpolkit-backend-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:40 status half-configured libpolkit-backend-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:40 status installed libpolkit-backend-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:41 configure libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1 <none>
2022-01-29 19:13:41 status unpacked libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:41 status half-configured libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:41 status installed libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:41 configure python-pil:armhf 5.4.1-2+deb10u3 <none>
2022-01-29 19:13:41 status unpacked python-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:41 status half-configured python-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:41 status installed python-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:42 configure libraspberrypi-doc:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:13:42 status unpacked libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 status half-configured libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 status installed libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 configure ghostscript:armhf 9.27~dfsg-2+deb10u5 <none>
2022-01-29 19:13:42 status unpacked ghostscript:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:42 status half-configured ghostscript:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:42 status installed ghostscript:armhf 9.27~dfsg-2+deb10u5
2022-01-29 19:13:42 configure openjdk-8-jre:armhf 8u312-b07-1~deb9u1 <none>
2022-01-29 19:13:42 status unpacked openjdk-8-jre:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:42 status half-configured openjdk-8-jre:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:42 status installed openjdk-8-jre:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:42 configure libraspberrypi-bin:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:13:42 status unpacked libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 status half-configured libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 status installed libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-01-29 19:13:42 configure python3-pil:armhf 5.4.1-2+deb10u3 <none>
2022-01-29 19:13:42 status unpacked python3-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:42 status half-configured python3-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:43 status installed python3-pil:armhf 5.4.1-2+deb10u3
2022-01-29 19:13:43 configure libtiff-dev:armhf 4.1.0+git191117-2~deb10u3 <none>
2022-01-29 19:13:43 status unpacked libtiff-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:43 status half-configured libtiff-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:43 status installed libtiff-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:43 configure openjdk-8-jdk-headless:armhf 8u312-b07-1~deb9u1 <none>
2022-01-29 19:13:43 status unpacked openjdk-8-jdk-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:43 status half-configured openjdk-8-jdk-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:44 status installed openjdk-8-jdk-headless:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:44 configure libraspberrypi-dev:armhf 1:1.20211201~buster-1 <none>
2022-01-29 19:13:44 status unpacked libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:13:44 status half-configured libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:13:44 status installed libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-01-29 19:13:44 configure libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1 <none>
2022-01-29 19:13:44 status unpacked libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:44 status half-configured libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:44 status installed libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-01-29 19:13:45 configure libpolkit-agent-1-0:armhf 0.105-25+rpt1+deb10u1 <none>
2022-01-29 19:13:45 status unpacked libpolkit-agent-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:45 status half-configured libpolkit-agent-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:45 status installed libpolkit-agent-1-0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:45 configure rpi-eeprom:armhf 13.5-1~buster <none>
2022-01-29 19:13:45 status unpacked rpi-eeprom:armhf 13.5-1~buster
2022-01-29 19:13:45 status half-configured rpi-eeprom:armhf 13.5-1~buster
2022-01-29 19:13:46 status installed rpi-eeprom:armhf 13.5-1~buster
2022-01-29 19:13:46 configure rpi-eeprom-images:armhf 13.5-1~buster <none>
2022-01-29 19:13:46 status unpacked rpi-eeprom-images:armhf 13.5-1~buster
2022-01-29 19:13:46 status half-configured rpi-eeprom-images:armhf 13.5-1~buster
2022-01-29 19:13:46 status installed rpi-eeprom-images:armhf 13.5-1~buster
2022-01-29 19:13:46 configure openjdk-8-jdk:armhf 8u312-b07-1~deb9u1 <none>
2022-01-29 19:13:46 status unpacked openjdk-8-jdk:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:46 status half-configured openjdk-8-jdk:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:46 status installed openjdk-8-jdk:armhf 8u312-b07-1~deb9u1
2022-01-29 19:13:46 configure policykit-1:armhf 0.105-25+rpt1+deb10u1 <none>
2022-01-29 19:13:46 status unpacked policykit-1:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 status half-configured policykit-1:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 status installed policykit-1:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 configure libtiff5-dev:armhf 4.1.0+git191117-2~deb10u3 <none>
2022-01-29 19:13:46 status unpacked libtiff5-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:46 status half-configured libtiff5-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:46 status installed libtiff5-dev:armhf 4.1.0+git191117-2~deb10u3
2022-01-29 19:13:46 configure gir1.2-polkit-1.0:armhf 0.105-25+rpt1+deb10u1 <none>
2022-01-29 19:13:46 status unpacked gir1.2-polkit-1.0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 status half-configured gir1.2-polkit-1.0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 status installed gir1.2-polkit-1.0:armhf 0.105-25+rpt1+deb10u1
2022-01-29 19:13:46 trigproc mime-support:all 3.62 <none>
2022-01-29 19:13:46 status half-configured mime-support:all 3.62
2022-01-29 19:13:47 status installed mime-support:all 3.62
2022-01-29 19:13:47 trigproc hicolor-icon-theme:all 0.17-2 <none>
2022-01-29 19:13:47 status half-configured hicolor-icon-theme:all 0.17-2
2022-01-29 19:13:47 status installed hicolor-icon-theme:all 0.17-2
2022-01-29 19:13:47 trigproc gnome-menus:armhf 3.31.4-3 <none>
2022-01-29 19:13:47 status half-configured gnome-menus:armhf 3.31.4-3
2022-01-29 19:13:47 status installed gnome-menus:armhf 3.31.4-3
2022-01-29 19:13:47 trigproc libc-bin:armhf 2.28-10+rpt2+rpi1 <none>
2022-01-29 19:13:47 status half-configured libc-bin:armhf 2.28-10+rpt2+rpi1
2022-01-29 19:13:48 status installed libc-bin:armhf 2.28-10+rpt2+rpi1
2022-01-29 19:13:48 trigproc man-db:armhf 2.8.5-2 <none>
2022-01-29 19:13:48 status half-configured man-db:armhf 2.8.5-2
2022-01-29 19:13:53 status installed man-db:armhf 2.8.5-2
2022-01-29 19:13:53 trigproc dbus:armhf 1.12.20-0+deb10u1 <none>
2022-01-29 19:13:53 status half-configured dbus:armhf 1.12.20-0+deb10u1
2022-01-29 19:13:53 status installed dbus:armhf 1.12.20-0+deb10u1
2022-01-29 19:13:53 trigproc desktop-file-utils:armhf 0.23-4 <none>
2022-01-29 19:13:53 status half-configured desktop-file-utils:armhf 0.23-4
2022-01-29 19:13:53 status installed desktop-file-utils:armhf 0.23-4
2022-01-29 19:13:54 trigproc initramfs-tools:all 0.133+deb10u1 <none>
2022-01-29 19:13:54 status half-configured initramfs-tools:all 0.133+deb10u1
2022-01-29 19:13:55 status installed initramfs-tools:all 0.133+deb10u1
2022-03-17 21:01:08 startup archives unpack
2022-03-17 21:01:10 upgrade libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u1 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:10 status half-configured libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:10 status unpacked libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:10 status half-installed libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:10 status unpacked libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:11 startup packages configure
2022-03-17 21:01:11 configure libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u2 <none>
2022-03-17 21:01:11 status unpacked libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:11 status half-configured libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:11 status installed libsasl2-modules-db:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:12 startup archives unpack
2022-03-17 21:01:13 upgrade libsasl2-2:armhf 2.1.27+dfsg-1+deb10u1 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:13 status triggers-pending libc-bin:armhf 2.28-10+rpt2+rpi1
2022-03-17 21:01:13 status half-configured libsasl2-2:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:13 status unpacked libsasl2-2:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:13 status half-installed libsasl2-2:armhf 2.1.27+dfsg-1+deb10u1
2022-03-17 21:01:14 status unpacked libsasl2-2:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:17 startup packages configure
2022-03-17 21:01:17 configure libsasl2-2:armhf 2.1.27+dfsg-1+deb10u2 <none>
2022-03-17 21:01:17 status unpacked libsasl2-2:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:18 status half-configured libsasl2-2:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:18 status installed libsasl2-2:armhf 2.1.27+dfsg-1+deb10u2
2022-03-17 21:01:19 startup archives unpack
2022-03-17 21:01:19 upgrade libexpat1-dev:armhf 2.2.6-2+deb10u1 2.2.6-2+deb10u4
2022-03-17 21:01:19 status half-configured libexpat1-dev:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:19 status unpacked libexpat1-dev:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:19 status half-installed libexpat1-dev:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:21 status unpacked libexpat1-dev:armhf 2.2.6-2+deb10u4
2022-03-17 21:01:21 upgrade libexpat1:armhf 2.2.6-2+deb10u1 2.2.6-2+deb10u4
2022-03-17 21:01:21 status half-configured libexpat1:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:21 status unpacked libexpat1:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:21 status half-installed libexpat1:armhf 2.2.6-2+deb10u1
2022-03-17 21:01:22 status unpacked libexpat1:armhf 2.2.6-2+deb10u4
2022-03-17 21:01:22 upgrade libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1 2.34.6-1~deb10u1+rpi1
2022-03-17 21:01:22 status half-configured libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:22 status unpacked libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:22 status half-installed libwebkit2gtk-4.0-37:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:34 status unpacked libwebkit2gtk-4.0-37:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:01:35 upgrade libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1 2.34.6-1~deb10u1+rpi1
2022-03-17 21:01:35 status half-configured libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:35 status unpacked libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:35 status half-installed libjavascriptcoregtk-4.0-18:armhf 2.34.3-1~deb10u1+rpi1
2022-03-17 21:01:40 status unpacked libjavascriptcoregtk-4.0-18:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:01:40 upgrade libraspberrypi-doc:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:01:40 status half-configured libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-03-17 21:01:41 status unpacked libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-03-17 21:01:46 status half-installed libraspberrypi-doc:armhf 1:1.20211201~buster-1
2022-03-17 21:02:00 status unpacked libraspberrypi-doc:armhf 1:1.20220308~buster-1
2022-03-17 21:02:00 upgrade libraspberrypi-dev:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:02:00 status half-configured libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:02:00 status unpacked libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:02:00 status half-installed libraspberrypi-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:02:04 status unpacked libraspberrypi-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:02:05 upgrade raspberrypi-kernel:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:02:05 status half-configured raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-03-17 21:02:05 status unpacked raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-03-17 21:02:05 status half-installed raspberrypi-kernel:armhf 1:1.20211201~buster-1
2022-03-17 21:06:18 status unpacked raspberrypi-kernel:armhf 1:1.20220308~buster-1
2022-03-17 21:06:18 upgrade libraspberrypi-bin:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:06:18 status half-configured libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-03-17 21:06:18 status unpacked libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-03-17 21:06:18 status half-installed libraspberrypi-bin:armhf 1:1.20211201~buster-1
2022-03-17 21:06:21 status unpacked libraspberrypi-bin:armhf 1:1.20220308~buster-1
2022-03-17 21:06:21 upgrade libraspberrypi0:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:06:21 status half-configured libraspberrypi0:armhf 1:1.20211201~buster-1
2022-03-17 21:06:21 status unpacked libraspberrypi0:armhf 1:1.20211201~buster-1
2022-03-17 21:06:21 status half-installed libraspberrypi0:armhf 1:1.20211201~buster-1
2022-03-17 21:06:42 status unpacked libraspberrypi0:armhf 1:1.20220308~buster-1
2022-03-17 21:06:42 upgrade raspberrypi-bootloader:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:06:42 status half-configured raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-03-17 21:06:42 status unpacked raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-03-17 21:06:42 status half-installed raspberrypi-bootloader:armhf 1:1.20211201~buster-1
2022-03-17 21:07:04 status unpacked raspberrypi-bootloader:armhf 1:1.20220308~buster-1
2022-03-17 21:07:04 upgrade libssl-dev:armhf 1.1.1d-0+deb10u7 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:04 status half-configured libssl-dev:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:04 status unpacked libssl-dev:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:04 status half-installed libssl-dev:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:11 status unpacked libssl-dev:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:18 upgrade libssl1.1:armhf 1.1.1d-0+deb10u7 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:18 status half-configured libssl1.1:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:18 status unpacked libssl1.1:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:18 status half-installed libssl1.1:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:22 status unpacked libssl1.1:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:23 upgrade linux-libc-dev:armhf 1:1.20211201~buster-1 1:1.20220308~buster-1
2022-03-17 21:07:23 status half-configured linux-libc-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:07:23 status unpacked linux-libc-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:07:23 status half-installed linux-libc-dev:armhf 1:1.20211201~buster-1
2022-03-17 21:07:31 status unpacked linux-libc-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:07:32 upgrade openssl:armhf 1.1.1d-0+deb10u7 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:32 status half-configured openssl:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:32 status unpacked openssl:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:32 status half-installed openssl:armhf 1.1.1d-0+deb10u7
2022-03-17 21:07:33 status triggers-pending man-db:armhf 2.8.5-2
